date,GWL,P,T,ET,NDVI
2002-01-15,17.42,11.851967632770505,30.39568359375005,3.026540755467197,0.2486
2002-02-15,,47.06459355354308,27.496113281250018,5.412578616352201,0.2799
2002-03-15,,22.760073915123915,25.542363281250005,4.097167755991285,0.28335
2002-04-15,,6.5543203800916565,19.34734375000005,4.329160063391442,0.2851
2002-05-15,,16.262808769941266,14.042480468750057,4.370491803278688,0.2925
2002-06-15,,21.078861057758303,8.125078125000016,5.351520000000001,0.33505
2002-07-15,16.24,4.676662668585722,8.960019531250055,5.311764705882354,0.33145
2002-08-15,16.93,10.479468941688534,11.74435546875003,5.35899419729207,0.30695
2002-09-15,,17.477939128875697,17.158808593750052,5.781019830028329,0.29105
2002-10-15,14.93,0.23021841351874173,22.61666015625002,4.2154811715481175,0.2516
2002-11-15,17.51,6.573653742670992,26.75558593750003,2.8315628192032687,0.2198
2002-12-15,16.79,17.999661326408358,29.86421875000002,1.802590673575129,0.222
2003-01-15,16.89,0.9297606674954184,31.803261718750036,1.858575727181545,0.2124
2003-02-15,17.09,67.79961919784544,29.933203125000034,2.720408163265306,0.2268
2003-03-15,16.77,0.8328757127746247,23.64400390625002,3.780595482546201,0.28635
2003-04-15,15.07,21.02693885564803,18.811855468750025,4.598059964726631,0.28445
2003-05-15,14.73,26.46492210030555,12.621562500000039,5.591078838174274,0.32955
2003-06-15,14.11,29.46820735931393,10.139140625000039,6.56578947368421,0.36495
2003-07-15,,45.87517797946927,8.208925781250002,5.911748633879782,0.44855
2003-08-15,13.97,63.8601940870285,8.618789062500014,8.411786148238154,0.537
2003-09-15,13.29,12.567090690135934,13.872910156250043,12.67527352297593,0.52725
2003-10-15,,32.766130059957504,17.435136718750016,12.367160161507405,0.4341
2003-11-15,14.57,44.85794484615322,25.161503906250005,6.487645195353749,0.31035
2003-12-15,15.17,35.808225274085984,30.03296875000001,3.419322709163346,0.27475
2004-01-15,16.02,11.03770150244231,30.629726562500025,3.303489531405783,0.2616
2004-02-15,16.22,4.713953956961585,31.680039062500043,1.913426853707415,0.2514
2004-03-15,16.21,0.3100316429045052,25.500585937500034,2.365050505050505,0.2414
2004-04-15,15.49,6.79945483803744,18.45136718750001,2.9479871175523353,0.25965
2004-05-15,14.88,14.948594391345907,11.744121093750039,5.33,0.256
2004-06-15,14.51,43.98873746395111,8.848457031250007,5.893768996960486,0.35535
2004-07-15,13.67,19.762671008706082,7.3568164062500045,6.307629870129871,0.41035
2004-08-15,13.47,33.05290639400478,11.855957031250057,8.080345285524569,0.4465
2004-09-15,13.74,12.724898457527136,14.513945312500027,10.148765432098765,0.3948
2004-10-15,14.97,0.7657625041902001,22.681250000000034,6.311344537815126,0.27675
2004-11-15,16.07,48.112269043922424,26.853457031250002,4.105771812080537,0.2257
2004-12-15,15.89,48.39674431085585,28.795957031250055,3.1844827586206894,0.22545
2005-01-15,16.64,12.36516559123989,31.218417968750032,2.4168356997971605,0.22265
2005-02-15,16.82,45.050076484680154,27.733203125000045,3.9443762781186096,0.2405
2005-03-15,16.4,1.7591900490224255,25.134140625000043,2.6994944388270983,0.22755
2005-04-15,15.32,3.7194879725575194,20.697832031250016,2.126002971768202,0.22615
2005-05-15,,1.6861061733215374,14.150742187500043,3.6385074626865674,0.2266
2005-06-15,14.77,74.17024075984953,8.951250000000016,6.31774193548387,0.34115
2005-07-15,14.02,42.01928088068959,8.344667968750002,6.795202952029522,0.4804
2005-08-15,13.6,53.21104127168651,9.608222656250007,10.166140904311252,0.62545
2005-09-15,13.6,41.581572890281635,12.817382812500057,17.533221476510068,0.6309
2005-10-15,13.62,58.9429759383201,18.465078125000048,14.058723404255321,0.4681
2005-11-15,14.13,31.916576027870136,24.785156250000057,6.783685800604228,0.3389
2005-12-15,14.79,11.700472488999317,28.807031250000023,2.8166,0.2729
2006-01-15,16.22,9.149030908942171,32.56818359375001,2.3482051282051284,0.2653
2006-02-15,16.09,13.024766564369145,28.882949218750014,2.726726726726726,0.25645
2006-03-15,15.51,9.505385890603057,27.202031250000005,2.5813211845102506,0.25155
2006-04-15,14.57,12.825651615858073,15.197050781250027,3.895714285714286,0.2523
2006-05-15,14.09,1.0628079352900153,11.61251953125003,5.453571428571429,0.25035
2006-06-15,14.17,37.16577440500255,6.641367187500009,6.317125382262996,0.29695
2006-07-15,13.59,39.199000865221,8.449238281250018,6.843880597014925,0.42085
2006-08-15,13.21,5.88152155280106,11.681777343750014,7.55930388219545,0.43175
2006-09-15,14.02,12.102642059326126,17.894414062500005,7.41013727560718,0.3358
2006-10-15,15.54,0.07296433893498033,23.028144531250007,4.344097693351425,0.2727
2006-11-15,16.57,20.755359828472105,26.896328125000025,2.628715874620829,0.23615
2006-12-15,16.8,5.970605447888366,30.057011718750005,1.7929303278688526,0.21955
2007-01-15,17.21,18.16779863834379,31.528183593750043,2.6597061909758657,0.21455
2007-02-15,17.55,20.407453894615134,33.419375,1.619120654396728,0.21185
2007-03-15,16.97,29.990165412425995,25.465449218750052,2.576905829596413,0.22285
2007-04-15,15.57,24.590594172477672,20.604628906250014,2.9083076923076927,0.22785
2007-05-15,14.9,37.245480000972734,13.920273437500043,5.483101045296167,0.3576
2007-06-15,14.1,16.820331215858424,7.674824218750018,6.064615384615384,0.434
2007-07-15,13.8,30.040933102369287,7.152832031250057,6.5713541666666675,0.4706
2007-08-15,13.62,0.5506707262247801,12.867988281250007,6.993625498007969,0.38445
2007-09-15,15.47,0.5723066674545407,17.299472656250032,4.308196721311475,0.27325
2007-10-15,16.49,4.912818208336815,22.620625000000018,3.560601719197708,0.2408
2007-11-15,16.67,66.22750639915466,30.197500000000048,3.786637458926616,0.2142
2007-12-15,15.7,66.08856225013727,30.171406250000018,3.0503524672708964,0.23375
2008-01-15,16.51,40.67186808586115,32.73292968750002,3.569253731343283,0.24815
2008-02-15,16.3,18.188757866620964,26.481796875000043,4.424924012158054,0.26715
2008-03-15,16.02,10.291931703686695,26.52140625000004,2.093073593073593,0.2443
2008-04-15,15.5,15.88350668549537,18.969316406250016,3.486963190184049,0.2376
2008-05-15,15.37,7.71117682009934,12.972539062500005,5.558995815899582,0.2558
2008-06-15,15.37,19.016878008842422,9.467871093750034,6.567435158501441,0.2868
2008-07-15,14.35,18.92218400537965,8.17791015625005,6.332283464566929,0.33265
2008-08-15,14.72,19.739773303270287,9.568476562500052,7.35855421686747,0.3164
2008-09-15,15.85,13.330480903387055,17.387734375000036,6.3477715877437335,0.29565
2008-10-15,16.87,6.960598960518819,22.344277343750036,4.1218645948945625,0.23455
2008-11-15,17.17,48.74156892299649,22.556660156250018,3.5673879443585776,0.222
2008-12-15,16.62,36.95131453871721,26.52726562500004,3.737934560327198,0.2267
2009-01-15,17.74,3.374753225594688,31.85468750000001,1.4516751269035533,0.2089
2009-02-15,,5.310392528772308,32.74294921875003,1.385115303983229,0.2014
2009-03-15,17.09,13.669396609067858,24.81710937500003,2.213874066168623,0.214
2009-04-15,16.17,24.508263766765538,19.273671875000048,3.055283018867925,0.22175
2009-05-15,15.7,12.253195077180798,12.771621093750014,5.402380952380953,0.24645
2009-06-15,15.27,64.97137427330016,8.214765625000041,6.613366336633664,0.3765
2009-07-15,14.61,13.792998209595652,8.403515625000011,7.031782945736435,0.44825
2009-08-15,14.67,9.68421886861319,12.358710937500007,8.69310924369748,0.3947
2009-09-15,16.57,15.748798102140384,16.55884765625001,6.384557721139433,0.29785
2009-10-15,16.93,5.035924382507779,21.023554687500052,4.329900332225914,0.2333
2009-11-15,17.81,49.034085273742676,30.969550781250007,2.548752598752599,0.2099
2009-12-15,17.62,20.78647407889365,28.932128906250057,2.29641393442623,0.2149
2010-01-15,17.92,7.862914480268945,32.06267578125005,1.595468277945619,0.20675
2010-02-15,17.67,82.42495894432068,28.043515625000055,3.872551252847381,0.2328
2010-03-15,16.55,66.60764157772061,23.211328125000023,4.58509670079636,0.30115
2010-04-15,15.77,23.75313073396682,18.752773437500025,5.087872763419483,0.30365
2010-05-15,15.25,51.776558160781846,12.972988281250025,6.210789980732178,0.3294
2010-06-15,14.85,19.934359788894625,8.662617187500018,6.287121212121212,0.4038
2010-07-15,14.52,43.48498347401614,7.188027343750036,6.801717791411043,0.50535
2010-08-15,14.27,44.954236507415764,8.435000000000002,10.180630630630631,0.59465
2010-09-15,14.11,51.07173800468443,11.827343750000011,15.044418604651163,0.60475
2010-10-15,14.559999999999999,120.21270132064816,18.747558593750057,15.318648648648647,0.5004
2010-11-15,14.184,79.09444391727442,22.484804687500002,12.537224669603525,0.43015
2010-12-15,14.200645161290323,35.43504935503005,26.327500000000043,9.991770833333334,0.4105
2011-01-15,15.234193548387097,81.8862023949623,28.905664062500023,9.5425,0.38285
2011-02-15,14.686428571428573,131.30494451522821,23.008730468750002,13.586312563840654,0.49325
2011-03-15,13.904193548387095,50.1854177713394,20.36203125000003,12.482755102040818,0.50405
2011-04-15,13.53,21.90441951155657,16.666289062500027,8.165479452054795,0.46525
2011-05-15,13.350000000000001,11.800469622015898,10.202558593750041,6.60767414403778,0.4187
2011-06-15,13.241000000000001,13.369985818862904,8.502695312500009,6.095088161209067,0.4062
2011-07-15,13.300322580645162,21.23254072666163,7.946269531250039,6.522365339578454,0.41335
2011-08-15,13.35483870967742,44.26042342185971,12.76876953125003,7.950176263219742,0.4503
2011-09-15,13.593333333333334,23.361407518386816,15.713574218750011,8.479734219269103,0.4134
2011-10-15,14.171612903225807,11.769287556409814,21.302363281250052,8.05846372688478,0.3726
2011-11-15,14.563666666666668,54.616041183471616,25.62421875000001,5.928378378378378,0.2988
2011-12-15,14.692258064516128,37.99134126305579,27.628222656250045,4.833299389002036,0.29365
2012-01-15,15.16,32.53308981657027,29.421894531250018,4.610736842105263,0.2901
2012-02-15,14.984827586206897,98.63627779483795,27.519921875000023,6.10642857142857,0.3031
2012-03-15,13.474516129032258,111.64986026287079,20.43595703125004,10.67102615694165,0.4467326129666012
2012-04-15,12.077666666666666,24.369767904281616,16.25974609375004,9.722610483042141,0.5259
2012-05-15,11.913870967741936,6.214802138507313,11.351542968750039,7.3593530239099865,0.49585
2012-06-15,11.943666666666667,12.86938637495035,7.953691406250016,6.792823529411766,0.47125
2012-07-15,11.956774193548387,34.73371410369872,7.984882812500018,6.880280172413794,0.48115
2012-08-15,11.855161290322581,21.62480199336999,9.274257812500025,7.463626126126126,0.4754
2012-09-15,12.276,4.788969196379184,14.472773437500052,8.267722289890377,0.41975
2012-10-15,12.890967741935484,3.871248386800284,19.73068359375003,6.687621097954789,0.3285
2012-11-15,13.410666666666666,37.0157316327095,25.274980468750016,5.097916666666666,0.2826
2012-12-15,13.741612903225807,11.666744694113671,28.69699218750003,4.400405268490375,0.2859
2013-01-15,14.470967741935485,0.8716233372687551,33.155566406250045,3.233266331658292,0.2718
2013-02-15,14.830357142857142,41.76676869392395,30.812402343750023,3.978215767634856,0.2754
2013-03-15,14.451290322580645,20.52734600007529,24.86470703125002,5.011004273504273,0.2975
2013-04-15,13.849,2.190782725810992,19.624785156250027,4.509966777408638,0.2899
2013-05-15,13.476129032258065,36.065356403589234,12.588710937500025,5.697045101088648,0.3152
2013-06-15,12.861666666666668,42.257524430751765,8.498085937500036,7.171603427172582,0.3996
2013-07-15,12.558387096774194,34.2470820844173,9.078476562500043,7.891521739130436,0.5707
2013-08-15,12.40548387096774,17.575591608881936,10.840761718750002,11.009001097694842,0.5839
2013-09-15,13.200333333333333,21.886014193296408,17.435605468750055,10.354087346024636,0.4373
2013-10-15,14.348709677419356,2.535545323044019,20.698242187500057,6.061997226074897,0.3173
2013-11-15,15.124333333333334,9.201173186302128,25.757421875000034,3.822433862433863,0.25655
2013-12-15,15.318709677419355,24.15885999798772,30.515527343750023,2.1926906779661017,0.24595
2014-01-15,16.154193548387095,12.414224579930249,33.82228515625002,2.3441,0.2484
2014-02-15,16.223214285714285,51.01113080978389,31.616601562500023,3.8490256410256407,0.2698
2014-03-15,15.59741935483871,28.831707537174168,25.211503906250016,5.361057173678532,0.31135
2014-04-15,14.610999999999999,37.73954451084134,17.708339843750025,7.7357971014492755,0.43545
2014-05-15,13.683870967741935,48.014095008373204,13.838574218750011,7.419014084507042,0.44765
2014-06-15,13.266666666666667,25.9644457697868,9.083750000000009,7.078941311852704,0.5433
2014-07-15,12.996129032258064,10.639524221420228,8.610898437500055,6.861003420752566,0.5196
2014-08-15,13.371290322580645,7.164831720292524,11.208847656250043,8.502849389416554,0.437
2014-09-15,14.171333333333333,18.162572979927024,17.071933593750032,8.10035799522673,0.34005
2014-10-15,15.389999999999999,6.1537690758705015,22.649238281250007,5.326339969372128,0.2732
2014-11-15,16.417666666666666,23.0899760127067,26.45625000000001,2.941306755260244,0.2341
2014-12-15,16.458709677419357,12.034701660275392,29.709101562500052,2.8516062176165806,0.2405
2015-01-15,16.738709677419354,50.84465217590326,30.594296875000055,5.086659772492244,0.27125
2015-02-15,16.736071428571428,22.091790676116936,31.569882812500055,4.33515625,0.2604
2015-03-15,16.381290322580647,1.7006730940192705,24.76851562500002,3.276591154261057,0.25015
2015-04-15,15.276,47.25258350372309,16.33732421875004,6.001090909090909,0.2741
2015-05-15,14.504838709677419,5.128737486898881,12.988222656250002,6.767289719626169,0.32245
2015-06-15,14.123666666666667,66.3900053501129,7.6332617187500205,6.651501501501501,0.43785
2015-07-15,13.771935483870967,35.46455043554303,6.85275390625003,7.170409356725147,0.55715
2015-08-15,13.479354838709678,37.150435745716045,9.196269531250039,11.053426124197001,0.6539
2015-09-15,13.369666666666665,11.21385991573332,14.330996093750002,15.964989517819706,0.5012
2015-10-15,14.779354838709677,22.542639255523646,23.49431640625005,9.598050139275767,0.3503
2015-11-15,15.15,44.62159931659692,27.17937500000005,6.71078838174274,0.26705
2015-12-15,16.1858064516129,19.09262591600418,29.937734375000048,3.3393285371702635,0.26445
2016-01-15,17.139032258064514,41.782548844814286,30.904160156250043,5.398845265588915,0.25905
2016-02-15,16.876206896551725,1.5588935483246353,29.988613281250025,4.519477693144722,0.28035
2016-03-15,17.17258064516129,16.23904493451113,26.87863281250003,2.8998914223669927,0.293
