date,GWL,P,T,ET,NDVI
2002-01-15,16.08,4.051358040422131,34.615527343750045,0.9467597208374875,0.1667
2002-02-15,16.10892857142857,42.51391696929928,31.564296875000025,1.0700523560209423,0.1701
2002-03-15,16.129354838709677,4.46007750928397,29.191464843750055,1.1701522842639596,0.1713
2002-04-15,16.139666666666667,5.7212108373641755,22.99533203125003,1.164207650273224,0.1715
2002-05-15,16.14709677419355,1.4058319637551873,16.98869140625004,2.5892180094786728,0.16955
2002-06-15,16.14428571428571,3.1403195858001602,11.299667968750043,3.5462406015037597,0.17
2002-07-15,16.139545454545456,0.41642503766343,11.53732421875003,2.243101482326112,0.1668
2002-08-15,16.151290322580646,0.5634857257828116,14.795449218750036,1.3336507936507935,0.16165
2002-09-15,16.164210526315788,14.964591264724728,20.15519531250004,1.295638945233266,0.1558
2002-10-15,,0.11475542513653633,25.421542968750032,0.8002656042496681,0.1501
2002-11-15,,0.9105786122381279,30.742519531250025,0.8032323232323233,0.15325
2002-12-15,,11.486824549734553,32.169765625000025,0.7723107569721114,0.15085
2003-01-15,16.2,0.14539294398855418,34.546269531250005,0.4759682224428997,0.14975
2003-02-15,,43.2655813694,33.377089843750014,1.6127789046653147,0.1592
2003-03-15,,0.39661495573818684,26.543125000000032,1.2000000000000002,0.17615
2003-04-15,16.23,28.4278160333633,20.910019531250043,2.3677329624478443,0.1931
2003-05-15,16.23,27.81420573592184,15.320097656250027,3.9485488126649075,0.2288
2003-06-15,16.23952380952381,12.297884076833688,11.804941406250009,4.654970760233918,0.2262
2003-07-15,16.24,25.308085620403226,9.572324218750055,3.7592959295929607,0.24245
2003-08-15,16.24,61.3677906990051,11.460722656250027,4.742994652406417,0.2596
2003-09-15,16.24,4.7170957177877035,18.771113281250052,3.8973278520041115,0.23485
2003-10-15,,12.363659217953654,23.103535156250018,2.429798657718121,0.2003
2003-11-15,16.25,40.14939129352567,30.55607421875004,1.8531850353892823,0.1866
2003-12-15,,14.105176404118467,32.23427734375002,1.3786640079760717,0.203
2004-01-15,,3.4284397736191075,34.619667968750036,0.8797595190380764,0.18145
2004-02-15,,9.462282635271503,35.45353515625004,0.5695959595959595,0.1791
2004-03-15,16.276666666666667,0.4529345389455557,29.285253906250034,0.8501498501498501,0.1793
2004-04-15,16.27,0.49120928160846233,22.257421875000034,1.5105156723963598,0.17855
2004-05-15,16.28258064516129,36.850106209516504,13.721660156250039,3.039416058394161,0.19595
2004-06-15,16.285666666666668,23.868768811225827,10.560429687500005,5.238496071829406,0.2321
2004-07-15,16.293548387096774,10.719003774225675,9.340664062500025,4.737152034261242,0.2492
2004-08-15,16.300645161290323,23.264573156833638,14.20943359375002,3.531733914940022,0.20605
2004-09-15,16.307,34.033069610595646,18.097304687500014,2.2805725971370143,0.18395
2004-10-15,16.318387096774195,0.5224692304618657,26.19552734375003,1.5675000000000001,0.1785
2004-11-15,16.326666666666664,23.663713932037297,30.453261718750014,1.233201581027668,0.1759
2004-12-15,16.333225806451612,4.712023984640827,33.03755859375002,0.8691282051282052,0.1695
2005-01-15,16.307096774193546,0.3542839349247515,34.69628906250006,0.6489447236180905,0.16365
2005-02-15,16.317857142857143,1.57137514650816,31.94138671875004,0.8247011952191236,0.1614
2005-03-15,16.338709677419356,0.5642194245010614,28.754960937500016,0.8500494559841741,0.16235
2005-04-15,16.349666666666668,0.4728411789983511,25.007597656250027,0.8650602409638554,0.16325
2005-05-15,16.353870967741933,1.365801081061356,15.729765625000027,1.861022727272728,0.16765
2005-06-15,16.323666666666664,102.07571268081665,11.501796875000025,5.147814569536424,0.2146
2005-07-15,16.31483870967742,23.901232749223702,10.97212890625002,5.268807339449542,0.268
2005-08-15,16.309677419354838,25.06362909078595,12.402890625000055,4.7027777777777775,0.3018
2005-09-15,16.330666666666666,37.63241171836848,17.511542968750007,4.0187064676616915,0.25025
2005-10-15,16.343870967741935,5.085843265056571,26.060136718750016,2.6680851063829785,0.2013
2005-11-15,16.362333333333332,5.4938490316271285,30.878808593750023,1.5684903748733536,0.1816
2005-12-15,16.37741935483871,2.7314129993319147,34.69111328125001,0.625398406374502,0.1748
2006-01-15,16.38967741935484,11.865389183163607,38.21484375000006,0.6124242424242425,0.17055
2006-02-15,16.404999999999998,1.1029106788336895,33.17140625000002,0.6766364551863041,0.17065
2006-03-15,16.413870967741936,14.18327499926086,30.751464843750057,1.5529713114754096,0.1729
2006-04-15,16.42066666666667,3.082569949328832,18.864199218750002,2.3310152990264257,0.17275
2006-05-15,16.42774193548387,0.1293442047899589,14.685253906250011,3.0258810572687227,0.17045
2006-06-15,16.435,47.64229238033295,8.775468750000016,5.235339308578745,0.1984
2006-07-15,16.434516129032257,42.48253986239429,10.064296875000025,5.048056537102474,0.2599
2006-08-15,16.437741935483874,0.48034175019711256,13.996699218750052,3.4259453781512605,0.25015
2006-09-15,16.449333333333335,1.975281983613936,21.61955078125004,2.207429718875502,0.1946
2006-10-15,16.46,0.6104461681097746,26.761718750000057,1.228342245989305,0.1757
2006-11-15,16.471,1.29108910448844,30.770253906250048,0.8034102306920762,0.17095
2006-12-15,16.481612903225805,11.685196727514198,33.40265625000001,0.7114702815432743,0.1672
2007-01-15,16.493225806451612,19.004075556993453,32.71216796875001,1.0291493775933611,0.16935
2007-02-15,16.5075,2.8655146211385123,34.75919921875004,0.5751744765702892,0.17
2007-03-15,16.52193548387097,35.31804558634755,28.510312500000055,1.2196099674972916,0.1725
2007-04-15,16.529666666666667,14.784267693757968,22.436113281250016,1.5287433155080217,0.1789
2007-05-15,16.53516129032258,67.40948116779323,15.608398437500057,3.8780673181324654,0.23625
2007-06-15,16.53066666666667,15.977017879486057,8.85369140625005,5.569642857142857,0.2813
2007-07-15,16.524516129032257,0.6733639729209243,10.518085937500018,4.810359408033826,0.28295
2007-08-15,16.53258064516129,8.504764616489373,15.148359375000041,3.3206577595066804,0.2297
2007-09-15,16.53666666666667,0.07516351179219781,20.667519531250036,1.5222001982160556,0.19125
2007-10-15,16.53806451612903,20.36882758140558,25.754628906250048,1.4968,0.1785
2007-11-15,16.53633333333333,30.926685333251953,30.195898437500034,2.138716577540108,0.1692
2007-12-15,16.54032258064516,37.68881660699837,33.522050781250016,1.046586345381526,0.1699
2008-01-15,16.491612903225807,50.53895956277846,35.04173828125005,1.7081081081081082,0.1798
2008-02-15,16.457241379310343,15.016480118036256,29.060292968750048,2.143133265513733,0.1965
2008-03-15,16.45806451612903,11.376768529415092,30.212050781250014,1.0483827493261457,0.17955
2008-04-15,16.483,3.3662333339452086,21.093808593750055,1.823547400611621,0.1766
2008-05-15,16.49806451612903,1.8533593397586983,16.403164062500025,2.908939393939395,0.1751
2008-06-15,16.507333333333335,28.229954838752736,10.649804687500023,5.772405660377359,0.2013
2008-07-15,16.510645161290324,4.384670153260221,10.15939453125003,4.45234093637455,0.1918
2008-08-15,16.52548387096774,9.779549293220011,11.386738281250018,3.9624728850325384,0.179
2008-09-15,16.536,8.25535990297793,20.401269531250023,2.0366,0.1662
2008-10-15,16.550967741935484,3.5665490515529665,25.545058593750014,1.221825396825397,0.1544
2008-11-15,16.55933333333333,44.48490321636194,26.511621093750023,1.617448680351906,0.1521
2008-12-15,16.57225806451613,21.976190239190988,31.313554687500016,1.3017894736842104,0.16505
2009-01-15,16.59741935483871,5.037192050367528,33.59289062500005,0.6228771228771228,0.15785
2009-02-15,16.598928571428573,20.03876388072962,35.26789062500001,1.2320081549439348,0.15555
2009-03-15,16.59,21.73259429633616,28.050917968750014,0.9001988071570577,0.1596
2009-04-15,16.604,5.68331524729728,21.325351562500032,1.8135245901639345,0.1572
2009-05-15,16.606774193548386,25.681358546018572,15.824785156250016,3.9030769230769233,0.1648
2009-06-15,16.599666666666668,20.33702239394182,10.895253906250048,4.9256064690026955,0.1861
2009-07-15,16.610322580645164,9.038376912474575,10.883691406250023,4.759622641509434,0.18495
2009-08-15,16.629032258064516,2.370464237406814,14.750527343750036,2.1766741071428575,0.16175
2009-09-15,16.642999999999997,8.272656798362712,19.663886718750007,2.4516194331983807,0.14695
2009-10-15,16.639032258064518,4.803822331130443,23.28755859375002,1.8558659217877098,0.1494
2009-11-15,16.631999999999998,32.58334100246429,33.39675781250003,1.004517453798768,0.1447
2009-12-15,16.636451612903226,14.26957619190215,32.840468750000014,1.1260869565217388,0.155
2010-01-15,16.605806451612903,3.665725786238892,34.97251953125004,0.6228140703517588,0.14895
2010-02-15,16.513928571428572,137.30757522583005,30.248476562500002,3.7495726495726496,0.19205
2010-03-15,16.496451612903225,53.2195889353752,25.189394531250002,4.101025641025641,0.30165
2010-04-15,16.449333333333335,18.12251821160311,19.955585937500018,3.9287482806052267,0.2588147347740668
2010-05-15,16.416774193548388,23.18564030528067,15.699980468750027,4.286418400876232,0.2527
2010-06-15,16.432666666666666,5.818516016006448,10.652500000000032,6.1393296089385485,0.25145000000000006
2010-07-15,16.445806451612903,67.73554515838623,9.622929687500005,6.245347467608951,0.2623
2010-08-15,16.456451612903226,11.038666717708107,11.255527343750032,6.511454753722795,0.2837
2010-09-15,16.436,34.895322024822214,16.828398437500027,6.334397528321318,0.2845
2010-10-15,16.42225806451613,100.86234283447261,23.000000000000057,6.108979591836735,0.2583
2010-11-15,16.377666666666666,84.53797101974484,24.625605468750052,8.074438502673798,0.25765
2010-12-15,16.328709677419354,23.85595840215681,29.45841796875004,5.428897715988084,0.2721
2011-01-15,16.26516129032258,125.89045643806458,33.073671875,4.331498470948012,0.2511
2011-02-15,16.184285714285714,78.63205003738399,29.142382812500045,6.8396588486140715,0.31300726915520627
2011-03-15,16.10451612903226,68.83108735084531,23.997167968750034,6.934438502673796,0.3266
2011-04-15,16.099,9.22932967543596,19.996640625000055,5.451933701657459,0.3309
2011-05-15,16.140967741935484,17.64966166019435,12.909199218750018,5.574307036247337,0.3101
2011-06-15,16.172,1.255585206672504,10.792304687500007,5.564201500535905,0.29220000000000007
2011-07-15,16.190322580645162,12.8732222020626,10.707929687500041,5.1789010989011,0.27465
2011-08-15,16.206774193548387,9.395498245954482,15.737382812500016,4.293181818181817,0.24829999999999997
2011-09-15,16.233,11.229536086320817,20.079687500000034,3.7602739726027403,0.22455000000000006
2011-10-15,16.255483870967744,15.688801556825617,23.732812500000023,2.1240277777777776,0.2088
2011-11-15,16.27166666666667,65.33599913120267,28.028378906250055,2.6776410256410252,0.2066
2011-12-15,16.26225806451613,34.442796975374186,31.35861328125003,2.542149631190727,0.22860667976424362
2012-01-15,16.18,55.74002444744108,32.43019531250002,2.466597077244259,0.2094
2012-02-15,16.09448275862069,91.40899765491483,30.827480468750025,4.294468546637744,0.23279705304518666
2012-03-15,16.024516129032257,111.07043731212612,24.28589843750001,6.0002044989775065,0.2923151873767258
2012-04-15,15.950999999999999,0.561239579692483,21.149296875000005,4.928303850156088,0.30069033530571987
2012-05-15,15.961935483870967,0.9538377821444903,14.848574218750002,4.409543568464731,0.2856
2012-06-15,15.994333333333335,23.32565099000928,9.409160156250039,6.027511415525115,0.26915
2012-07-15,16.036129032258064,36.917176544666276,9.80269531250002,5.9,0.26575
2012-08-15,16.04774193548387,3.67325453460216,12.841875000000016,4.560369163952226,0.25665
2012-09-15,16.066666666666666,1.6462252289056318,18.927636718750023,3.123475609756097,0.23770000000000005
2012-10-15,16.08741935483871,3.24517844617362,24.52410156250005,2.13119918699187,0.20984999999999995
2012-11-15,16.105666666666668,8.392662853002504,30.70896484375004,1.3847977684797768,0.1996
2012-12-15,16.129032258064516,1.6682817377149775,33.34296875000001,1.0220977596741345,0.1963
2013-01-15,16.15032258064516,5.6647250577807196,36.32220703125,0.5992039800995025,0.1937
2013-02-15,16.17892857142857,52.61733412742613,33.18960937500003,2.555,0.19675
2013-03-15,16.15838709677419,5.624424722045635,27.386816406250034,2.5876782077393083,0.21345
2013-04-15,16.122333333333334,0.6550687411800028,22.082089843750055,1.9953271028037383,0.2038
2013-05-15,16.129677419354838,31.670695960521698,15.24263671875002,4.165617977528089,0.2166
2013-06-15,16.150666666666666,46.119371652603135,10.956660156250052,6.562762022194822,0.25265
2013-07-15,16.164516129032258,18.33508783578866,12.054238281250036,5.271648351648352,0.27385
2013-08-15,16.175806451612903,1.5649418625980303,15.293515625000055,3.170093457943925,0.2306
2013-09-15,16.183666666666667,12.118228375911695,23.06173828125003,1.943434343434344,0.19485
2013-10-15,16.198709677419355,1.9295896925031935,25.60474609375001,1.2384408602150536,0.1831
2013-11-15,16.204285714285714,0.2564508025534451,29.781347656250034,1.0289959016393444,0.17655
2013-12-15,16.248666666666665,9.048154480755272,34.723671875000036,0.653125,0.1787
2014-01-15,16.262903225806454,7.619515322148773,36.929570312500005,0.6443882709807887,0.17925
2014-02-15,16.280357142857145,29.045461177825878,34.203750000000014,1.4712432432432434,0.1807
2014-03-15,16.30548387096774,24.49483251571648,29.91013671875004,1.640983606557377,0.18425
2014-04-15,16.302666666666667,44.847132861614185,21.70455078125002,3.061183261183261,0.24725
2014-05-15,16.294838709677418,19.530113026499695,15.906054687500045,4.058740499457112,0.28635
2014-06-15,16.294333333333334,6.099710762500704,11.045507812500034,5.935946248600224,0.27365
2014-07-15,16.301612903225806,0.45567480102181435,11.739414062500032,4.636515513126493,0.2219
2014-08-15,16.31258064516129,43.637535989284515,13.992382812500011,3.9599344978165933,0.22075
2014-09-15,16.314,30.311271250247948,19.54171875000003,3.0980980980980988,0.22565
2014-10-15,16.31193548387097,1.617025723680816,25.47583984375001,1.5504310344827585,0.2107
2014-11-15,16.317333333333334,10.720312669873223,31.01115234375004,0.9766908212560387,0.1854
2014-12-15,16.331612903225807,16.821581795811618,34.033730468750036,0.7491457286432162,0.1844
2015-01-15,16.342903225806452,85.91359877586362,32.747441406250005,2.929107505070993,0.21685
2015-02-15,16.356785714285714,5.564669877290697,33.30578125000005,1.8722336065573773,0.2317
2015-03-15,16.362903225806452,0.5134299513883889,27.969511718750027,1.6730923694779116,0.21225
2015-04-15,16.370333333333335,25.44863820075986,17.873535156250057,3.157985611510791,0.2187
2015-05-15,16.37677419354839,34.99925708770749,15.365156250000041,4.739650872817955,0.2415
2015-06-15,16.375666666666667,67.22189247608179,9.324003906250027,6.2943949044586,0.2704
2015-07-15,16.363870967741935,9.23535912483928,9.439296875000025,6.2453714285714295,0.28235
2015-08-15,16.36709677419355,22.898153051733967,13.463417968750036,5.8609442060085835,0.27215
2015-09-15,16.367333333333335,1.8607085756957518,20.057500000000005,3.2660624370594165,0.22045
2015-10-15,16.377741935483872,6.618781104683868,28.71232421875004,1.6800891530460622,0.1963
2015-11-15,16.383333333333333,20.339739471673944,31.491835937500014,1.7114806866952792,0.1865
2015-12-15,16.392903225806453,24.22350239753718,34.45628906250005,1.976114649681529,0.1857
2016-01-15,16.406774193548387,15.565339922904936,33.55507812500002,2.5688172043010753,0.1877
2016-02-15,16.42206896551724,0.3988858633674681,34.458066406250055,1.054865424430642,0.18355
2016-03-15,16.433548387096774,10.844991043210022,29.836972656250055,1.893678756476684,0.19685
2016-04-15,16.441333333333333,20.356091558933255,23.26779296875003,2.1499493414387034,0.1873
2016-05-15,16.442258064516132,61.71528482437134,15.816015625000034,5.2711340206185575,0.25575
2016-06-15,16.434,52.124075889587346,11.169824218750023,6.9072941176470595,0.3323
2016-07-15,16.41774193548387,18.548130869865368,10.812011718750057,7.873117154811716,0.36735
2016-08-15,16.404193548387095,39.966561108827534,13.145703125000011,7.154897959183675,0.33565
2016-09-15,16.363666666666667,113.5997915267944,15.706406250000043,8.768859198355601,0.31615
2016-10-15,16.298709677419353,17.555608257651322,22.180507812500025,4.752347652347653,0.26245
2016-11-15,16.202,2.7097734063863523,30.395078125000055,2.8278074866310163,0.2236
2016-12-15,16.18,62.79513967037198,32.40134765625004,3.8740970072239422,0.21855
2017-01-15,16.218709677419355,18.556717336177826,37.10224609375001,2.079789473684211,0.2304
2017-02-15,16.255,0.20581472944468265,35.61890625000001,1.4676646706586827,0.2118
2017-03-15,16.280967741935484,4.849603537470036,32.517460937500005,1.4934869739478955,0.21555
2017-04-15,16.304666666666666,15.531902611255585,22.205605468750036,3.6194594594594593,0.2188
2017-05-15,16.318387096774195,7.26445814967152,15.528164062500025,3.6420124481327814,0.22485
2017-06-15,16.330666666666666,1.216492932289824,11.462519531250052,5.209722222222223,0.21715
2017-07-15,16.35322580645161,9.2480780705809,12.054062500000043,4.3246189917936695,0.20655
2017-08-15,16.410645161290322,9.776725709438262,14.114238281250039,3.2083798882681567,0.1949
2017-09-15,16.426333333333336,0.39621361065655947,19.973671875000036,1.6853633572159674,0.1938
2017-10-15,16.43903225806452,39.28670310974116,26.07390625000005,2.0374830852503383,0.1803
2017-11-15,16.45,8.291358500719031,30.15105468750005,2.3132275132275133,0.17375
